,smiles,Caco2_Wang,Lipophilicity_AstraZeneca,Solubility_AqSolDB,HydrationFreeEnergy_FreeSolv,PPBR_AZ,VDss_Lombardo,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ
10472,CCOC(=O)c1ccc(O)c(I)c1,,,-3.4924,,,,,
10473,CCCOC(=O)c1ccc(O)c(I)c1,,,-3.6865,,,,,
10474,CCCCOC(=O)c1ccc(O)c(I)c1,,,-3.9033,,,,,
10475,C[C@@H](Oc1ccc(Cl)cc1Cl)C(=O)O,,,-2.6003,,,,,
10476,CNC(=O)O/N=C1/C2CC(C[C@@H]2C#N)[C@@H]1Cl,,,-2.0822,,,,,
10477,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,,,-3.5702,,,,,
10478,O=C(Nc1ccccc1)c1ccccc1I,,,-4.2084,,,,,
10479,O=[N+]([O-])c1ccc2OCOc2c1CO,,,-3.0643,,,,,
10480,O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1,,,-5.2151,,,,,
10481,CNS#CNCO,,,-0.0798,,,,,
10482,CC(=O)OC(C)C#N,,,0.2475,,,,,
10483,O=c1[nH]c2ccccc2[nH]c1=O,,,-2.812,,,,,
10484,CCCCC(C)(C)CCC,,,-4.8108,,,,,
10485,O=C(O)CSSSSCC(=O)O,,,-1.452,,,,,
10486,CCCCOCCOC(N)=O,,,-0.5084,,,,,
10487,OCc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,,,-5.1467,,,,,
10488,O=C(O)CC(Cl)C(=O)O,,,0.0767,,,,,
10489,CCNC(=O)[C@H](C)OC(=O)Nc1ccccc1,,,-1.8293,,,,,
10490,CCCCCCP(=O)(OCC)OCC,,,-2.5687,,,,,
10491,Oc1cc2ccccc2cc1C1=NCCN1,,,-3.3015,,,,,
10492,Cc1ccc(O)c(I)c1,,,-2.4662,,,,,
10493,CC(=O)Oc1ccccc1/C=C/C(=O)O,,,-3.1559,,,,,
10494,CCOC(=O)c1ccc(O)c(Cl)c1,,,-3.2232,,,,,
10495,CC(C)C[C@H](N)C(=O)N[C@@H](CCC(=O)O)C(=O)O,,,-0.8969,,,,,
10496,CCCC(=O)N(C)N=O,,,-1.5347,,,,,
10497,Cc1cc(Cl)ccc1O[C@H](C)C(=O)O,,,-2.3972,,,,,
10498,C=C(Cl)C(N)=O,,,-0.2104,,,,,
10499,C=COC1CC1,,,-1.1001,,,,,
10500,CC1(CCN2CCCCC2)NC(=O)NC1=O,,,-0.8213,,,,,
10501,CC(=O)O[C@H]1[C@@H]([C@H]2COC(C)(C)O2)O[C@@H]2OC(C)(C)O[C@H]12,,,-1.5229,,,,,
10502,NNC(=O)c1nccs1,,,-0.6787,,,,,
10503,CNC(=O)O/N=C(\C)SC,,,-0.4466,,,,,
10504,COc1cc(Cl)c(Cl)c(Cl)c1OC,,,-4.3701,,,,,
10505,COc1cc(Cl)ccc1O,,,-1.5013,,,,,
10506,Nc1ccc(S(=O)(=O)Nc2nncs2)cc1,,,-2.8684,,,,,
10507,CCOC(=O)CC1(C)CCC(=O)O1,,,-0.7472,,,,,
10508,CCC(C(=O)O)C(C(=O)O)c1ccccc1,,,-2.3256,,,,,
10509,O=C(c1ccc(Cl)cc1Cl)N(O)c1ccccc1,,,-3.6723,,,,,
10510,CSc1ncc2nccnc2n1,,,-1.7561,,,,,
10511,CC(C)C1(Br)C(=O)NC(=O)NC1=O,,,-2.2088,,,,,
10512,NS(=O)(=O)c1ccc(S(N)(=O)=O)cc1,,,-2.5283,,,,,
10513,CCCCC1(CCCC)C(=O)NC(=O)NC1=O,,,-2.8756,,,,,
10514,Oc1cccc2ccnnc12,,,-2.4089,,,,,
10515,Cc1cnnc2c(O)cccc12,,,-2.6783,,,,,
10516,Oc1cccc2nccnc12,,,-1.3468,,,,,
10517,Oc1cncc2cccnc12,,,-1.6576,,,,,
10518,NC(=O)NCC(=O)NCC(=O)NCC(=O)O,,,-1.3505,,,,,
10519,CCNC(CC)C(=O)O,,,-0.4189,,,,,
10520,O=C(O)[C@@H](O)c1ccccc1,,,0.1592,,,,,
10521,NC(=O)NCC(=O)NCC(=O)O,,,-0.8996,,,,,
10522,CC(C)OC(C)(C)C,,,-2.3662,,,,,
10523,N[C@@H](Cc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1)C(=O)O,,,-1.5125,,,,,
10524,CC(C)=NNC(=O)Nc1ccc([N+](=O)[O-])cc1,,,-3.5952,,,,,
10525,COc1c(C(=O)O)cc(C(=O)O)cc1C(=O)O,,,-1.5354,,,,,
10526,CCC1OC(=O)c2ccccc21,,,-1.747,,,,,
10527,Cc1nnc(N)nc1C,,,-1.0939,,,,,
10528,CN(C)C(CSS(=O)(=O)c1ccccc1)CSS(=O)(=O)c1ccccc1,,,-5.76,,,,,
10529,CCC(C#N)CC#N,,,-0.6916,,,,,
10530,CC1OC(n2ccc(NC(=O)c3ccc(NC(=O)C(C)(N)CO)cc3)nc2=O)CCC1OC1OC(C)C(N(C)C)C(O)C1O,,,-2.4904,,,,,
10531,O=C(O)c1ccccc1C(=O)OCCO,,,-1.4825,,,,,
10532,Nc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,,,-2.3853,,,,,
10533,O=C(O)Cc1c(-c2ccc(Cl)cc2)nc(-c2ccccc2)s1,,,-4.9644,,,,,
10534,C=CCCCN=C=S,,,-2.9004,,,,,
10535,O=[N+]([O-])c1ccc(-c2ccccc2)cc1O,,,-3.8557,,,,,
10536,COc1c(O)ccc(C=O)c1C,,,-1.3755,,,,,
10537,CC(C)OC(=O)c1ccc(N)cc1,,,-2.6099,,,,,
10538,C[Si](C)(C)CCCN,,,-1.9509,,,,,
10539,N=C(NN)N[N+](=O)[O-],,,-1.6458,,,,,
10540,OCc1ccc(I)cc1,,,-2.7460000000000004,,,,,
10541,CC1CCCC(=NO)C1=NO,,,-1.5916,,,,,
10542,CC1CCC(N=O)=C(NO)C1,,,-1.6622,,,,,
10543,CC(C)C1CCC(=NO)C(=NO)C1,,,-2.3903,,,,,
10544,Cc1cccc2c1c(C)cc1cc3ccccc3cc12,,,-7.9743,,,,,
10545,ON=C1CCCCCCCCC1=NO,,,-2.5813,,,,,
10546,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@@H]1C[C@H](O)[C@@H]2C,,,-0.5911,,,,,
10547,CCS[S+]([O-])CC,,,-0.0993,,,,,
10548,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,,,-1.2298,,22.79,1.9,12.0,3.0
10549,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,,,-1.2298,,34.42,1.9,12.0,3.0
10550,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,,,-1.2298,,14.52,1.9,12.0,3.0
10551,COC1CCCC(C)O1,,,-0.5921,,,,,
10552,CC12CCC(CC1=O)C(C)(C)O2,,,-0.9249,,,,,
10553,CNC(=O)N(C)c1nc2ccccc2s1,,,-3.5741,,,,,
10554,CCCCC(O)C(C)C,,,-1.8122,,,,,
10555,CCC(C)CC(O)CC,,,-1.8602,,,,,
10556,CCC(O)CCC(C)C,,,-1.9272,,,,,
10557,O=C(O)C1CCC(C(=O)O)[Se]1,,,-0.545,,,,,
10558,CCOP(=S)(OCC)Oc1noc(-c2ccccc2)c1,,,-5.2172,,,,,
10559,CC(C)CC(=O)Oc1ccc([N+](=O)[O-])cc1,,,-4.3945,,,,,
10560,OCc1ccccc1Br,,,-2.158,,,,,
10561,CCc1nc2nc(N)nc(N)c2nc1CC,,,-3.2671,,,,,
10562,CNc1ncc2nccnc2n1,,,-1.7124,,,,,
10563,COc1cc(NC(=O)c2cccnc2)c2ncccc2c1,,,-4.4461,,,,,
10564,NC(=O)OC[C@H](O)[C@@H](O)[C@H](N)C(=O)N[C@H](C(=O)O)[C@H]1O[C@@H](n2cc(CO)c(=O)[nH]c2=O)C(O)C1O,,,0.2946,,,,,
10565,COc1cc(C=O)cc(Cl)c1O,,,-2.8747,,,,,
10566,O=C1OCc2ccc(Br)cc12,,,-2.6472,,,,,
10567,CCC(C)C(O)C(C)CC,,,-2.5108,,,,,
10568,Oc1c(Cl)cc(Cl)cc1Cc1ccccc1,,,-4.6399,,,,,
10569,O=C1OCc2ccc(Cl)cc12,,,-2.4817,,,,,
10570,CCOc1ccc(C(=O)O)c2ccccc12,,,-4.1122,,,,,
10571,CCC(C)(O)C(O)c1ccccc1,,,-1.7244,,,,,
10572,CC(=O)N[C@H](CC(C)C)C(=O)O,,,-1.3301,,,,,
10573,COC[C@H](N)C(=O)O,,,0.6524,,,,,
10574,O=c1[nH]cncc1Br,,,-0.4471,,,,,
10575,N#Cc1c(O)[nH]c(Cl)cc1=O,,,-1.2319,,,,,
10576,C=C1C(=O)O[C@@H]2/C=C(\CO)CC/C=C(\C)C[C@H](OC(=O)C(C)CO)[C@@H]12,,,-2.2436,,,,,
10577,CCNC(C)C,,,1.0597,,,,,
10578,Clc1c(Cl)c(Cl)c2ccccc2c1Cl,,,-7.7954,,,,,
10579,CCCCCCCCCCCCOC(=O)c1ccc(N)cc1,,,-7.8,,,,,
10580,CCCCCN(N=Cc1ccc([N+](=O)[O-])o1)C(N)=O,,,-2.8971,,,,,
10581,C=C(CC(Cl)(Cl)Cl)c1ccccc1,,,-4.2822,,,,,
10582,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)/C=C/c1ccccc1,,,-5.5433,,,,,
10583,CCCCCOP(=O)(OCC)OCC,,,-1.4757,,,,,
10584,CC(O)C(C)(C)C,,,-0.6238,,,,,
10585,CCCCCC(O)CC,,,-2.0171,,,,,
10586,CCS(=O)(=O)CCSP(=S)(OC)OC,,,-2.5415,,,,,
10587,COCC(C)OCC(C)OCC(C)O,,,0.6855,,,,,
10588,CCCOc1ccc(NC(C)=O)cc1,,,-3.0557,,,,,
10589,CC12CCC(C(CO)C1=O)C2(C)C,,,-0.215,,,,,
10590,Cc1ccccc1N(C)C(N)=O,,,-0.4032,,,,,
10591,CCCCCCO[N+](=O)[O-],,,-3.1265,-1.66,,,,
10592,CCN(C(N)=O)c1ccccc1C,,,-0.2096,,,,,
10593,O=C(O)Cc1c[nH]c(=O)[nH]c1=O,,,-1.6287,,,,,
10594,CCCC(O)(CCC)C(O)c1ccccc1,,,-2.648,,,,,
10595,CCCCC(O)(CCCC)C(O)c1ccccc1,,,-3.2225,,,,,
10596,Cc1cc(C)c(C)c(C)n1,,,-1.3069,,,,,
10597,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,,,-4.0811,,,,,
10598,O=CNC(Nc1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,,,-3.3228,,,,,
10599,S=c1[nH]sc(=S)[nH]1,,,-1.7618,,,,,
10600,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,,,-5.3154,,,,,
10601,O=C(O)c1cccc(C(=O)O)c1[N+](=O)[O-],,,-1.9901,,,,,
10602,C#CC(C)N(C(=O)CCl)c1ccccc1,,,-2.6468,,,,,
10603,CC(Cl)C(C)(C)O,,,-0.2926,,,,,
10604,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2ccccc2)cc1O,,,-4.4611,,,,,
10605,CCOP(=O)(N=C1SCS1)OCC,,,-0.6835,,,,,
10606,N#CSCSc1nc2ccccc2s1,,,-3.2803,,,,,
10607,CCCC(O)CC(C)C,,,-1.9079,,,,,
10608,O=C(O)c1cc(Br)ccc1Cl,,,-1.952,,,,,
10609,CN1C(=O)COc2ccccc21,,,-2.1445,,,,,
10610,CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,,,-3.8279,,,,,
10611,CCC(O)CNCC(O)CC,,,0.7925,,,,,
10612,CCCC(C)O[N+](=O)[O-],,,-2.4809,,,,,
10613,CN(C)C(CSC(N)=O)CSC(N)=O,,,-0.1364,,,,,
10614,CN(C)C(CSC(N)=O)CSC(N)=O,,,-0.07,,,,,
10615,Cc1c(C(=O)O)nns1,,,-0.4598,,,,,
10616,CC(O)C(O)c1cnc2[nH]c(N)nc(=O)c2n1,,,-2.5301,,,,,
10617,CCOC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(Cl)c(Cl)c1,,,-4.2627,,,,,
10618,COP(=O)(OC)O/C(=C/Cl)c1cc(Cl)c(Cl)cc1Cl,,,-4.5221,,,,,
10619,CCOc1ccc(NC(=O)CO)cc1,,,-2.1058,,,,,
10620,O=C(O)c1ccccc1C(C(=O)O)c1ccccc1C(=O)O,,,-2.4998,,,,,
10621,CS(=O)(=O)N(SC(Cl)(Cl)C(F)(Cl)Cl)c1ccccc1,,,-5.1485,,,,,
10622,O=C(O)CC(=O)c1ccccc1[N+](=O)[O-],,,-1.8434,,,,,
10623,CNC(=O)Oc1cccc2c1OC(C)(C)O2,,,-2.9338,,,,,
10624,COc1ccc(C[C@@H]2NC[C@@H](O)[C@@H]2OC(C)=O)cc1,,,-1.6075,,,,,
10625,CCNc1nc(NC(C)C(C)C)nc(SC)n1,,,-3.7082,,,,,
10626,CC(C)Nc1nc(Cl)nc(NC2CC2)n1,,,-3.5185,,,,,
10627,C#CCC1=C(C)C(OC(=O)[C@H]2[C@H](C=C(C)C)C2(C)C)CC1=O,,,-4.5746,,,,,
10628,CCn1cnc2c1c(=O)n(C)c(=O)n2C,,,-0.7544,,,,,
10629,Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,,,-1.9457,-9.41,,,,
10630,CNC(=O)O/N=C(\SC)C(=O)N(C)C,,,0.1062,,,,,
10631,Cn1c(=O)c2c(ncn2CCCO)n(C)c1=O,,,-0.1551,,,,,
10632,CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)CC)n1,,,-4.9242,,,,,
10633,COP(=O)(OC)OC1=C(Cl)C2C=CCC12,,,-2.0011,,,,,
10634,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,,,-4.1097,,,,,
10635,CC(C)(CCC(C)(C)CC(=O)O)CC(=O)O,,,-3.1319,,,,,
10636,CCCCCCOC(=O)c1cccnc1,,,-2.6538,,,,,
10637,O=P(O)(O)CN(CCCCCCN(CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O,,,-1.5161,,,,,
10638,CN(C)c1nc2ncncc2[nH]1,,,-1.3885,,,,,
10639,Cc1ncc2nc(C)c(C)nc2n1,,,-1.1442,,,,,
10640,NC(=O)NN=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,,,-1.0041,,,,,
10641,O=C(O)c1c[nH]c(=O)[nH]c1=O,,,-1.9381,,,,,
10642,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,,,-4.2324,,,,,
10643,CCOP(=S)(OCC)Oc1nn(-c2ccccc2)cn1,,,-3.9049,,,,,
10644,CC1(C)OC(=O)c2cc3ccccc3cc21,,,-2.9844,,,,,
10645,CC(=O)Nc1ccc(Br)cc1C,,,-1.756,,,,,
10646,Cc1cccc(C)c1N(COCC(C)C)C(=O)CCl,,,-3.6822,,,,,
10647,Cc1c(C(=O)Nc2ccccc2)cco1,,,-3.3037,,,,,
10648,CCCCC(CCC(=O)O)CC(=O)O,,,-1.3974,,,,,
10649,CCCCCC1C(=O)CCC1CC(=O)OC,,,-2.9076,,,,,
10650,O=c1nc[nH]c2nc(-c3ccccc3)c(-c3ccccc3)nc12,,,-3.1766,,,,,
10651,Cc1cccc(I)c1O,,,-1.8378,,,,,
10652,Clc1ccc(Cl)c(Oc2ccccc2)c1,,,-4.9703,,,,,
10653,Clc1ccc(Oc2cc(Cl)cc(Cl)c2)cc1,,,-5.5201,,,,,
10654,CCOP(=S)(OCC)SCCl,,,-3.5924,,,,,
10655,CCOC(=O)Cn1c(=O)sc2cccc(Cl)c21,,,-3.762,,,,,
10656,O=C(O)COc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],,,-1.9369,,,,,
10657,CCCCC(CC)COC(=O)COc1ccc(Cl)cc1Cl,,,-7.0122,,,,,
10658,C/C=C/CCC,,,-3.2262,,,,,
10659,CCC(O)OC(O)CC,,,0.8723,,,,,
10660,NS(=O)(=O)c1ccc(NC2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc1,,,-0.9801,,,,,
10661,CCSC(=O)COc1ccc(Cl)cc1C,,,-5.027,,,,,
10662,CC(=O)/C(=N\O)c1ccccc1,,,-2.3676,,,,,
10663,CNC(=O)N(C)c1nnc(C(F)(F)F)s1,,,-2.0584,,,,,
10664,Br/C=C/Br,,,-1.7415,,,,,
10665,O=C(O)/C=C\c1cccc(O)c1,,,-2.099,,,,,
10666,COCC(C)OCC(C)OC(C)CO,,,0.6855,,,,,
10667,CCOP(=O)(O)C(N)=O,,,0.7693,,,,,
10668,CSC1=CC(=O)c2ccccc2C1=O,,,-4.4651,,,,,
10669,CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],,,-6.5407,-2.45,,,,
10670,CNC(=O)O/N=C/C1(C)SCC(C)S1,,,-2.3698,,,,,
10671,Cc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,,,-6.1517,,,,,
10672,Cc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2C)cc1,,,-6.3733,,,,,
10673,CCCCCCCCn1sccc1=O,,,-2.6301,,,,,
10674,Clc1ccccc1-c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,,,-8.0133,,,,,
10675,CCOP(=O)(OCC)OCC(C)C,,,-1.1765,,,,,
10676,CC(=O)C(=Cc1ccccc1)CC(=O)O,,,-1.6111,,,,,
10677,O=c1nc(-c2ccccc2)[nH]cc1Br,,,-3.4792,,,,,
10678,CCCC(=O)OCCOCCOCCOC(=O)CCC,,,-1.5598,,,,,
10679,O=C(NC(=O)c1cccnc1)Nc1ccccc1,,,-3.3825,,,,,
10680,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl.ClC1CC(Cl)(Cl)C(Cl)C(Cl)C1Cl.ClC1CCC(Cl)(Cl)C(Cl)C1(Cl)Cl,,,-4.9408,,,,,
10681,CCCCCCCCCCC(O)CCC,,,-5.8370000000000015,,,,,
10682,CNc1c(Cl)c(=O)n(-c2cccc(C(F)(F)F)c2)nc1,,,-3.9548,,,,,
10683,O=C1OCc2c(Cl)c(Cl)c(Cl)c(Cl)c12,,,-5.0365,,,,,
10684,CCOC(=O)Cc1c2cc(Cl)ccc2n[nH]1,,,-3.0256,,,,,
10685,O=C1C(Cl)=C(NC(=O)C(Cl)Cl)C(=O)c2ccccc12,,,-5.0261,,,,,
10686,CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,,,-6.6375,,,,,
10687,C=CCOC1=NS(=O)(=O)c2ccccc12,,,-3.1727,,,,,
10688,CCOC(C)C(=O)C(O)O,,,-0.1707,,,,,
10689,Brc1ccc(-c2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,,,-9.351,,,,,
10690,CC(C)c1ccccc1OP(=O)(Oc1ccccc1)Oc1ccccc1,,,-5.2239,,,,,
10691,S=c1ncc2c(nc[nH]2)[nH]1,,,-2.5803,,,,,
10692,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1-c1ccccc1,,,-3.7164,,,,,
10693,Cc1cc(Cl)ccc1NC(=S)N(C)C,,,-3.6604,,,,,
10694,Clc1cccc(Cl)c1Oc1ccccc1,,,-5.0605,,,,,
10695,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,,,-6.0524,,,,,
10696,O=C(O)[C@@H]1CC[C@H](C(=O)O)SS1,,,-1.1709,,,,,
10697,Cn1cc([N+](=O)[O-])c(=O)[nH]c1=O,,,-1.9977,,,,,
10698,CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],,,-5.4668,-5.66,,,,
10699,CCN(OC(=O)c1ccccc1)C(=O)c1c(OC)ccc(Cl)c1OC,,,-4.0837,,,,,
10700,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,,,-1.3016,,,0.95,,
10701,CCC(CC)(C(N)=O)C(N)=O,,,-1.1992,,,,,
10702,COC(=O)N(C)C(=O)CSP(C)(=S)OC,,,-1.9563,,,,,
10703,CCCCCCCCCCCCC(O)CCC,,,-6.7708,,,,,
10704,O=C(c1cccc2ccccc12)N(O)c1ccccc1,,,-3.9433,,,,,
10705,O=C(c1ccccc1)N(O)c1cccc2ccccc12,,,-3.3065,,,,,
10706,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N(O)c1ccccc1,,,-3.6367,,,,,
10707,NC(=S)SCC(=O)O,,,-0.7482,,,,,
10708,O=C(O)CNC(=S)SCC(=O)O,,,-1.3011,,,,,
10709,O=C(NCCc1c[nH]cn1)c1ccccc1,,,-0.634,,,,,
10710,CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1,,,-5.7165,,,,,
10711,CCSCc1ccccc1OC(=O)NC,,,-2.0927,,,,,
10712,C1O[C@@H]1[C@@H]1CO1,,,1.065,,,,,
10713,CCS(=O)(=O)c1nnc(N(C)C(=O)NC)s1,,,-1.945,,,,,
10714,C[C@@H](Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,,,-3.1295,,,,,
10715,CCC1CCC(O)O1,,,-0.0651,,,,,
10716,C1O[C@H]1[C@H]1CO1,,,1.065,,,,,
10717,CC1CCC2(CCC(C)O2)O1,,,-0.4487,,,,,
10718,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,,,-5.3633,,,,,
10719,COc1ncnc2nccnc12,,,-1.113,,,,,
10720,CCOP(=S)(OCC)SCn1c(=O)oc2ccccc21,,,-5.1905,,,,,
10721,c1ccc2c(c1)Cc1c-2ccc2ccccc12,,,-6.678,,,,,
10722,COC(=O)/C(C)=C/OP(=S)(OC)OC,,,-2.7785,,,,,
10723,CN(CCO)c1nc2c(c(=O)n(C)c(=O)n2C)n1C,,,-0.6488,,,,,
10724,CC(C)CNC(=O)N1CCNC1=O,,,-2.1538,,,,,
10725,Cc1csc(=S)n1CC(=O)O,,,-1.9632,,,,,
10726,CC(=O)Nc1c(I)c(C(=O)NC2C(O)[C@H](O)C(CO)O[C@@H]2O)c(I)c(N(C)C(C)=O)c1I,,,-0.1982,,,,,
10727,CCNP(=S)(OC)O/C(C)=C\C(=O)OC(C)C,,,-3.4078,,,,,
10728,CCCCC(C)C(C)O,,,-2.0578,,,,,
10729,Cc1cc2cccc3ccc4c5ccccc5cc1c4c32,,,-8.5224,,,,,
10730,CC(C)(O)CCCC1=CCC(C=O)CC1,,,-1.5376,,,,,
10731,Clc1cc(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,,,-8.775,,,,,
10732,NC1=NC(N)C(=O)C(=O)N1,,,-1.6978,,,,,
10733,O=C(O)c1c(Cl)c(Cl)c(Cl)o1,,,-2.2193,,,,,
10734,CCCCCCC(C/C=C\CCCCCCCC(=O)O)OS(=O)(=O)O,,,-0.5781,,,,,
10735,COc1ccc2[nH]c(=O)cc(C(=O)O)c2c1,,,-3.1104,,,,,
10736,O=C[C@H](O)[C@H]1OC(=O)[C@@H](O)[C@H]1O,,,0.1641,,,,,
10737,O=C(O)c1c(Br)c(Br)co1,,,-2.0887,,,,,
10738,NC(=O)C(N)C(O)C(=O)O,,,-1.1494,,,,,
10739,CCc1c[nH]c(=O)nc1N,,,-1.0197,,,,,
10740,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,,,-7.9823,,,,,
10741,O=C(O)[C@H]1CC[C@H](C(=O)O)SS1,,,-1.5241,,,,,
10742,Clc1c(Cl)c(Cl)cc(-c2cc(Cl)c(Cl)c(Cl)c2)c1,,,-8.8498,,,,,
10743,CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,,,-4.8003,,,,,
10744,O=C(O)/C=C/c1cccc(Br)c1,,,-2.636,,,,,
10745,Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,,,-5.4675,,,,,
10746,Clc1cc(Cl)c(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,,,-9.1,,,,,
10747,CCc1ccccc1NC(C)=O,,,-1.5906,,,,,
10748,O=S1OC[C@@H]2[C@H](CO1)[C@]1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,,,-5.9563,,,,,
10749,CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],,,-5.5968,,,,,
10750,Clc1cc(Cl)cc(-c2cc(Cl)cc(Cl)c2)c1,,,-8.3748,,,,,
10751,Clc1cc(Cl)c(Cl)c(-c2ccccc2)c1Cl,,,-7.25,,,,,
10752,CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],,,-5.4703,,,,,
10753,CC(=O)c1cc(O)c(O)c(O)c1,,,-1.4711,,,,,
10754,CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],,,-6.4491,,,,,
10755,NNP(=O)(Oc1ccccc1)Oc1ccccc1,,,-2.2373,,,,,
10756,COC(=O)CS(=O)(=O)c1ccccc1,,,-1.1406,,,,,
10757,CCSC(=S)N[C@@H](C)C(=O)O,,,-0.9613,,,,,
10758,O=C(O)c1cc(Br)cc(C(=O)O)c1C(=O)O,,,-1.4481,,,,,
10759,COc1ccc(C(c2ccc(OC)cc2)C(C)[N+](=O)[O-])cc1,,,-4.5446,,,,,
10760,CN(C)C(=O)Nc1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1,,,-4.3258,,,,,
10761,CC(C)c1cc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc(-c2ccccc2)c1,,,-6.8485,,,,,
10762,C=CC(=O)Oc1c(Br)cc(Cl)c2cccnc12,,,-4.7168,,,,,
10763,COC(C)COC(C)CO,,,0.8292,,,,,
10764,CCN(CC)C(=O)SCc1ccccc1Cl,,,-4.0310000000000015,,,,,
10765,CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,,,-6.693,,,,,
10766,CNC(=O)O/N=C(/C)C(C)SC,,,-0.7353,,,,,
10767,CNC(=O)O/N=C(\C)C(C)S(C)(=O)=O,,,-0.0267,,,,,
10768,COP(=O)(OC)OC1=C(Cl)CC2C=CC12,,,-2.0566,,,,,
10769,O=C(O)CSC(SCC(=O)O)SCC(=O)O,,,-1.4243,,,,,
10770,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,,,-8.0115,,,,,
10771,Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,,,-8.0566,-4.4,,,,
10772,CC(Nc1ccccc1Cl)C(=O)O,,,-2.3271,,,,,
10773,CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,,,-2.4704,,,,,
10774,O=C(O)CCCNC(=O)c1ccccc1,,,-1.2025,,,,,
10775,CCCSP(=S)(OCC)Oc1ccc(SC)cc1,,,-6.0171,,,,,
10776,Cc1cc(O)c(C(=O)O)cc1Cl,,,-3.1248,,,,,
10777,C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,,,-3.2178,,,,,
